Year,Quarter,Course,Code,Instructor,Time,Max,Enr,Place
2020,Spring,Math 141 INTRO TOPOLOGY,45000,"GOLDBRING, I.",MWF 10:00-10:50,45,29,MSTB 122
2020,Spring,Math 147 COMPLEX ANALYSIS,45010,"FIGOTIN, A.",MWF 10:00-10:50,57,44,MSTB 124
2020,Spring,Math 161 MODERN GEOMETRY,45030,"WOLFSON, J.",MWF 11:00-11:50,45,19,SE2 1306
2020,Spring,Math 162B INTRO DIFFRNTL GEOM,45050,"LU, Z.",MWF 7:00- 7:50p,23,6,RH 114
2020,Spring,Math 180B NUMBER THEORY II,45070,"BARANOVSKY, V.",MWF 12:00-12:50p,25,19,ALP 2700
2020,Spring,Math 184 HISTORY OF MATH,45190,"DONALDSON, N.",MWF 1:00- 1:50p,45,39,RH 114
2020,Spring,Math 192 LRNG &TCHG SEC MATH,45200,"TSENG, L.",M 2:00- 3:50p,30,6,NS2 1201
2020,Spring,Math 205C INTRO GRAD ANALYSIS,45500,"ZHANG, X.",MWF 10:00-11:20 Tu 10:00-10:50,20,8,RH 306 RH 306
2020,Spring,Math 206C INTRO GRAD ALGEBRA,45505,"DAVIS, C. ISHAM, K.",MTuWThF 2:00- 2:50p,20,13,RH 306
2020,Spring,Math 210C REAL ANALYSIS,45510,"FOREMAN, M.",MWF 10:00-10:50,20,18,RH 114
2020,Spring,Math 211A TOPICS IN ANALYSIS,45515,"IVANISVILI, P.",MWF 11:00-11:50,30,6,MSTB 114
2020,Spring,Math 218C INTRO/MANIFOLD&GEOM,45520,"VIACLOVSKY, J.",MWF 11:00-11:50,25,9,RH 440R
2020,Spring,Math 220C ANALYTIC FNCTN THRY,45525,"GORODETSKI, A.",MWF 9:00- 9:50,30,26,MSTB 114
2020,Spring,Math 226C COMPUTATIONAL PDES,45530,"LOWENGRUB, J.",MWF 11:00-11:50,26,3,RH 192
2020,Spring,Math 227C MATH-COMP BIOLOGY,45535,"ALLARD, J.",M 11:00-12:50p F 11:00-11:50,20,16,ON LINE ON LINE
2020,Spring,Math 230C ALGEBRA,45540,"MATEI, V.",TuTh 4:00- 5:20p,20,16,MSTB 114
2020,Spring,Math 232C ALG NUMBER THEORY,45545,"WAN, D.",MWF 12:00-12:50p,20,15,RH 192
2020,Spring,Math 245C TOPICS IN DIFF GEOM,45548,"SCHOEN, R.",MW 12:00- 1:20p,20,13,RH 510R
2020,Spring,Math 250C ALGEBRAIC TOPOLOGY,45550,"TSENG, L.",MW 9:30-10:50,13,7,RH 440R
2020,Spring,Math 260C FUNCTIONAL ANALYSIS,45560,"KLEIN, A.",MW 1:00- 2:20p,20,3,RH 510R
2020,Spring,Math 270C PROBABILITY,45570,"VERSHYNIN, R.",MW 3:30- 4:50p,20,13,MSTB 114
2020,Spring,Math 271C STOCHASTIC PROCESS,45575,"SOLNA, K.",MW 9:30-10:50,20,8,TBA
2020,Spring,Math 281C SET THEORY,45585,"ZEMAN, M.",TuTh 3:00- 4:20p,20,4,PSCB 230
2020,Spring,Math 290C METH IN APPLD MATH,45600,"YU, Y.",TuTh 9:30-10:50,13,6,DBH 1425
2020,Spring,Math 295C PARTIAL DIFF EQNS,45660,"KRUPCHYK, K.",MWF 12:00-12:50p,30,6,MSTB 124
2020,Fall,Math 1A PRE-CALCULUS,44000,"LEHMAN, R.",TBA,198,87,ON LINE
2020,Fall,Math 1B PRE-CALCULUS,44020,"LEHMAN, R.",TBA,446,436,ON LINE
2020,Fall,Math 2A CALCULUS,44110,"DELLACA, R.",MWF 8:00- 8:50,357,348,VRTL REMOTE
2020,Fall,Math 2A CALCULUS,44140,"YOUSSEFPOUR, H.",TBA,540,516,ON LINE
2020,Fall,Math 2A CALCULUS,44200,"KRAMER-MILLER, J.",MWF 3:00- 3:50p,140,136,VRTL REMOTE
2020,Fall,Math 2A CALCULUS,44205,"KIM, J.",MWF 12:00-12:50p,180,178,VRTL REMOTE
2020,Fall,Math 2B CALCULUS,44275,"YOUSSEFPOUR, H.",MWF 6:00- 6:50p,360,353,VRTL REMOTE
2020,Fall,Math 2B CALCULUS,44290,"LEHMAN, R.",TBA,485,474,ON LINE
2020,Fall,Math 2D MULTIVAR CALCULUS,44355,"STREETS, J.",MWF 4:00- 4:50p,332,248,VRTL REMOTE
2020,Fall,Math 2D MULTIVAR CALCULUS,44380,"CANG, Z.",MWF 8:00- 8:50,107,106,VRTL REMOTE
2020,Fall,Math 2D MULTIVAR CALCULUS,44386,"STREETS, J.",MWF 2:00- 2:50p,257,192,VRTL REMOTE
2020,Fall,Math 2E MULTIVAR CALCULUS,44415,"HUBER, K.",MWF 1:00- 1:50p,120,112,VRTL REMOTE
2020,Fall,Math 2E MULTIVAR CALCULUS,44426,"HUBER, K.",MWF 12:00-12:50p,120,109,VRTL REMOTE
2020,Fall,Math 2E MULTIVAR CALCULUS,44431,"HUBER, K.",MWF 3:00- 3:50p,120,102,VRTL REMOTE
2020,Fall,Math 3A INTRO LINEAR ALGBRA,44435,"KRONEWETTER, J.",MWF 5:00- 5:50p,100,100,VRTL REMOTE
2020,Fall,Math 3A INTRO LINEAR ALGBRA,44440,"KRONEWETTER, J.",MWF 4:00- 4:50p,100,99,VRTL REMOTE
2020,Fall,Math 3A INTRO LINEAR ALGBRA,44450,"WOLFSON, J.",MWF 2:00- 2:50p,100,96,VRTL REMOTE
2020,Fall,Math 3A INTRO LINEAR ALGBRA,44460,"GUO, R.",MWF 2:00- 2:50p,106,72,VRTL REMOTE
2020,Fall,Math 3A INTRO LINEAR ALGBRA,44465,"GE, L.",MWF 11:00-11:50,100,99,VRTL REMOTE
2020,Fall,Math 3A INTRO LINEAR ALGBRA,44470,"WOLFSON, J.",MWF 3:00- 3:50p,103,100,VRTL REMOTE
2020,Fall,Math 3A INTRO LINEAR ALGBRA,44480,"GUO, R.",MWF 11:00-11:50,110,53,VRTL REMOTE
2020,Fall,Math 3D ELEM DIFF EQUATIONS,44505,"FU, X.",MWF 4:00- 4:50p,180,177,VRTL REMOTE
2020,Fall,Math 3D ELEM DIFF EQUATIONS,44520,"KRONEWETTER, J.",MWF 1:00- 1:50p,180,179,VRTL REMOTE
2020,Fall,Math 5A CALCULUS LIFE SCIEN,44580,"ENCISO RUIZ, G.",TBA,180,122,ON LINE
2020,Fall,Math 5B CALCULUS LIFE SCIEN,44594,"PELAYO, R.",TBA,295,259,ON LINE
2020,Fall,Math 9 INTRO PROG NUM ANLY,44605,"WANG, Y.",MWF 8:00- 8:50,55,51,VRTL REMOTE
2020,Fall,Math 9 INTRO PROG NUM ANLY,44607,"DAVIS, C.",MWF 11:00-11:50,56,52,VRTL REMOTE
2020,Fall,Math 9 INTRO PROG NUM ANLY,44609,"DAVIS, C.",MWF 12:00-12:50p,56,49,VRTL REMOTE
2020,Fall,Math 10 INTRO PROG DATA SCI,44614,"ZHOU, P.",MWF 12:00-12:50p,60,55,VRTL REMOTE
2020,Fall,Math 13 INTRO ABSTRACT MATH,44616,"WALSBERG, E.",MWF 11:00-11:50,47,40,VRTL REMOTE
2020,Fall,Math 13 INTRO ABSTRACT MATH,44620,"SMITH, L.",MWF 9:00- 9:50,58,60,VRTL REMOTE
2020,Fall,Math 13 INTRO ABSTRACT MATH,44627,"WALSBERG, E.",MWF 12:00-12:50p,54,39,VRTL REMOTE
2020,Fall,Math 105A NUMERICAL ANALYSIS,44632,"SMITH, L.",MWF 3:00- 3:50p,46,45,VRTL REMOTE
2020,Fall,Math 105A NUMERICAL ANALYSIS,44635,"LOWENGRUB, J.",MWF 12:00-12:50p,45,43,VRTL REMOTE
2020,Fall,Math 105A NUMERICAL ANALYSIS,44639,"YAN, H.",MWF 8:00- 8:50,45,46,VRTL REMOTE
2020,Fall,Math 112A INT PARTIAL DIF EQU,44646,"KOMAROVA, N.",MWF 4:00- 4:50p,65,61,VRTL REMOTE
2020,Fall,Math 112A INT PARTIAL DIF EQU,44648,"KOMAROVA, N.",MWF 11:00-11:50,65,64,VRTL REMOTE
2020,Fall,Math 105A NUMERICAL ANALYSIS,44650,"YAN, H.",MWF 10:00-10:50,45,47,VRTL REMOTE
2020,Fall,Math 113A MATH MODELNG IN BIO,44653,"XIN, J.",MWF 9:00- 9:50,35,26,VRTL REMOTE
2020,Fall,Math 118 THRY DIFF EQUATIONS,44690,"VIACLOVSKY, J.",MWF 10:00-10:50,35,30,VRTL REMOTE
2020,Fall,Math 120A INTRO GROUP THEORY,44695,"KRAMER-MILLER, J.",MWF 4:00- 4:50p,59,53,VRTL REMOTE
2020,Fall,Math 120A INTRO GROUP THEORY,44697,"PANTANO, A.",MWF 2:00- 2:50p,59,46,VRTL REMOTE
2020,Fall,Math 120A INTRO GROUP THEORY,44712,"PANTANO, A.",MWF 9:00- 9:50,60,58,VRTL REMOTE
2020,Fall,Math 120A INTRO GROUP THEORY,44715,"KAPLAN, N. STAFF",MTuWThF 2:00- 2:50p,15,8,VRTL REMOTE
2020,Fall,Math 121A LINEAR ALGEBRA,44721,"DELLACA, R.",MWF 11:00-11:50,70,49,VRTL REMOTE
2020,Fall,Math 121A LINEAR ALGEBRA,44725,"DONALDSON, N.",MWF 10:00-10:50,78,70,VRTL REMOTE
2020,Fall,Math 121B LINEAR ALGEBRA,44727,"DONALDSON, N.",MWF 11:00-11:50,85,68,VRTL REMOTE
2020,Fall,Math 130A PROB&STOCH PROCESS,44746,"FISCHBACHER, C.",MWF 4:00- 4:50p,72,71,VRTL REMOTE
2020,Fall,Math 130A PROB&STOCH PROCESS,44748,"MA, A.",MWF 1:00- 1:50p,72,69,VRTL REMOTE
2020,Fall,Math 134A FIXED INCOME,44753,"LUDWIG, J.",MWF 11:00-11:50,58,36,VRTL REMOTE
2020,Fall,Math 134A FIXED INCOME,44757,"LUDWIG, J.",MWF 6:00- 6:50p,59,58,VRTL REMOTE
2020,Fall,Math 134C FINANCIAL MODELS,44760,"ABRAMOVICH, P.",MWF 5:00- 5:50p,45,31,VRTL REMOTE
2020,Fall,Math 140A ELEMENTARY ANALYSIS,44765,"SCHOEN, R.",MWF 10:00-10:50,60,58,VRTL REMOTE
2020,Fall,Math 140A ELEMENTARY ANALYSIS,44779,"ZHAO, M.",MWF 12:00-12:50p,60,54,VRTL REMOTE
2020,Fall,Math 140B ELEMENTARY ANALYSIS,44781,"MOONEY, C.",MWF 2:00- 2:50p,59,56,VRTL REMOTE
2020,Fall,Math 140B ELEMENTARY ANALYSIS,44783,"MOONEY, C.",MWF 1:00- 1:50p,59,59,VRTL REMOTE
2020,Fall,Math 140B ELEMENTARY ANALYSIS,44785,"GORODETSKI, A. STAFF",MTuWThF 10:00-10:50,0,5,VRTL REMOTE
2020,Fall,Math 147 COMPLEX ANALYSIS,44795,"DONALDSON, N.",MWF 2:00- 2:50p,58,56,VRTL REMOTE
2020,Fall,Math 150 INTRO TO MATH LOGIC,44805,"ZEMAN, M.",MWF 9:00- 9:50,60,58,VRTL REMOTE
2020,Fall,Math 192 LRNG &TCHG SEC MATH,44824,"PANTANO, A.",M 3:00- 3:50p,25,17,VRTL REMOTE
2020,Fall,Math 192 LRNG &TCHG SEC MATH,44825,"PANTANO, A.",M 4:00- 4:50p,25,3,VRTL REMOTE
2020,Fall,Math 195W MATH WRITING,44835,"PELAYO, R.",MWF 10:00-10:50,20,18,VRTL REMOTE
2020,Fall,Math 195W MATH WRITING,44840,"PELAYO, R.",MWF 11:00-11:50,20,18,VRTL REMOTE
2020,Fall,Math 205A INTRO GRAD ANALYSIS,45000,"GORODETSKI, A. HARDIMAN, L.",MTuWThF 10:00-10:50,34,8,VRTL REMOTE
2020,Fall,Math 206A INTRO GRAD ALGEBRA,45010,"KAPLAN, N. SUTHERLAND, A.",MTuWThF 2:00- 2:50p,30,15,VRTL REMOTE
2020,Fall,Math 210A REAL ANALYSIS,45020,"GUIDOTTI, P. SILVA GUZMAN, J.",MW 5:00- 6:20p,35,30,VRTL REMOTE
2020,Fall,Math 218A INTRO/MANIFOLD&GEOM,45030,"ZHANG, X.",MWF 11:00-11:50,20,8,VRTL REMOTE
2020,Fall,Math 220A ANALYTIC FNCTN THRY,45040,"FIGOTIN, A.",MWF 9:00- 9:50,29,20,VRTL REMOTE
2020,Fall,Math 222A COMPLX VAR &GEOMTRY,45042,"LI, S.",MW 9:00-10:20,20,12,VRTL REMOTE
2020,Fall,Math 225A INT NUM AN SCI COMP,45043,"CHEN, L.",MWF 10:00-10:50,14,12,VRTL REMOTE
2020,Fall,Math 227A MATH-COMP BIOLOGY,45060,"KOMAROVA, N.",MWF 9:00- 9:50,20,20,VRTL REMOTE
2020,Fall,Math 230A ALGEBRA,45070,"REYES, M.",TuTh 2:00- 3:20p,20,4,VRTL REMOTE
2020,Fall,Math 233A ALGEBRAIC GEOMETRY,45081,"BARANOVSKY, V.",MWF 1:00- 1:50p,20,17,VRTL REMOTE
2020,Fall,Math 239A ARITHMETIC GEOMETRY,45083,"WAN, D.",TuTh 10:00-11:20,20,13,VRTL REMOTE
2020,Fall,Math 240A DIFFERENTIAL GEOM,45087,"TSENG, L.",MWF 12:00-12:50p,20,11,VRTL REMOTE
2020,Fall,Math 250A ALGEBRAIC TOPOLOGY,45095,"VIACLOVSKY, J.",MW 2:00- 3:20p,20,9,VRTL REMOTE
2020,Fall,Math 260A FUNCTIONAL ANALYSIS,45110,"KLEIN, A.",TuTh 4:00- 5:20p,30,8,VRTL REMOTE
2020,Fall,Math 271A STOCHASTIC PROCESS,45120,"VERSHYNIN, R.",MW 3:30- 4:50p,20,6,VRTL REMOTE
2020,Fall,Math 282A MODEL THEORY,45143,"GOLDBRING, I.",MWF 9:00- 9:50,13,7,VRTL REMOTE
2020,Fall,Math 290A METH IN APPLD MATH,45150,"YU, Y.",MWF 3:00- 3:50p,20,7,VRTL REMOTE
2020,Fall,Math 295A PARTIAL DIFF EQNS,45160,"KRUPCHYK, K.",MWF 11:00-11:50,25,16,VRTL REMOTE
2021,Winter,Math 1B PRE-CALCULUS,44092,"LEHMAN, R.",TBA,0,287,ON LINE
2021,Winter,Math 2A CALCULUS,44098,"YOUSSEFPOUR, H.",MWF 4:00- 4:50p,0,390,ON LINE
2021,Winter,Math 2A CALCULUS,44110,"DELLACA, R.",MWF 1:00- 1:50p,220,156,VRTL REMOTE
2021,Winter,Math 2B CALCULUS,44128,"LEHMAN, R.",MWF 4:00- 4:50p,0,544,ON LINE
2021,Winter,Math 2B CALCULUS,44142,"SMITH, L.",MWF 11:00-11:50,260,262,VRTL REMOTE
2021,Winter,Math 2B CALCULUS,44150,"YOUSSEFPOUR, H.",MWF 2:00- 2:50p,0,291,VRTL REMOTE
2021,Winter,Math 2D MULTIVAR CALCULUS,44162,"SOLNA, K.",MWF 8:00- 8:50,240,200,VRTL REMOTE
2021,Winter,Math 2D MULTIVAR CALCULUS,44174,"SOLNA, K.",MWF 1:00- 1:50p,220,213,VRTL REMOTE
2021,Winter,Math 2E MULTIVAR CALCULUS,44184,"HUBER, K.",MWF 11:00-11:50,250,171,VRTL REMOTE
2021,Winter,Math 2E MULTIVAR CALCULUS,44196,"HUBER, K.",MWF 1:00- 1:50p,250,132,VRTL REMOTE
2021,Winter,Math 3A INTRO LINEAR ALGBRA,44208,"DELLACA, R.",MWF 10:00-10:50,190,76,VRTL REMOTE
2021,Winter,Math 3A INTRO LINEAR ALGBRA,44218,"SMITH, L.",MWF 1:00- 1:50p,105,103,VRTL REMOTE
2021,Winter,Math 3A INTRO LINEAR ALGBRA,44224,"CANG, Z.",MWF 4:00- 4:50p,105,102,VRTL REMOTE
2021,Winter,Math 3A INTRO LINEAR ALGBRA,44230,"GE, L.",MWF 12:00-12:50p,105,106,VRTL REMOTE
2021,Winter,Math 3A INTRO LINEAR ALGBRA,44236,"WANG, D.",MWF 2:00- 2:50p,100,74,VRTL REMOTE
2021,Winter,Math 3D ELEM DIFF EQUATIONS,44242,"FU, X.",MWF 2:00- 2:50p,120,88,VRTL REMOTE
2021,Winter,Math 3D ELEM DIFF EQUATIONS,44248,"DONALDSON, N.",MWF 12:00-12:50p,120,27,VRTL REMOTE
2021,Winter,Math 3D ELEM DIFF EQUATIONS,44254,"KRONEWETTER, J.",MWF 10:00-10:50,188,183,VRTL REMOTE
2021,Winter,Math 3D ELEM DIFF EQUATIONS,44266,"KRONEWETTER, J.",MWF 1:00- 1:50p,188,185,VRTL REMOTE
2021,Winter,Math 5A CALCULUS LIFE SCIEN,44277,"KRAMER-MILLER, J.",MWF 4:00- 4:50p,240,126,ON LINE
2021,Winter,Math 5B CALCULUS LIFE SCIEN,44283,"PELAYO, R.",MWF 3:00- 3:50p,200,147,ON LINE
2021,Winter,Math 9 INTRO PROG NUM ANLY,44288,"GUO, R.",MWF 8:00- 8:50,53,47,VRTL REMOTE
2021,Winter,Math 9 INTRO PROG NUM ANLY,44292,"WANG, Y.",MWF 4:00- 4:50p,56,49,VRTL REMOTE
2021,Winter,Math 10 INTRO PROG DATA SCI,44296,"ZHOU, P.",MWF 9:00- 9:50,59,58,VRTL REMOTE
2021,Winter,Math 13 INTRO ABSTRACT MATH,44300,"GUO, R.",MWF 9:00- 9:50,74,66,VRTL REMOTE
2021,Winter,Math 13 INTRO ABSTRACT MATH,44306,"DONALDSON, N.",MWF 3:00- 3:50p,73,56,VRTL REMOTE
2021,Winter,Math 13 INTRO ABSTRACT MATH,44312,"YAN, H.",MWF 10:00-10:50,73,27,VRTL REMOTE
2021,Winter,Math 105B NUMERICAL ANALYSIS,44318,"LOWENGRUB, J.",MWF 1:00- 1:50p,65,65,VRTL REMOTE
2021,Winter,Math 105B NUMERICAL ANALYSIS,44324,"LOWENGRUB, J.",MWF 11:00-11:50,60,58,VRTL REMOTE
2021,Winter,Math 110A OPTMIZATION I,44330,"XIN, J.",MWF 10:00-10:50,71,68,VRTL REMOTE
2021,Winter,Math 112B INT PARTIAL DIF EQU,44334,"ZHAO, M.",MWF 4:00- 4:50p,65,54,VRTL REMOTE
2021,Winter,Math 113B MATH MODELNG IN BIO,44338,"WANG, D.",MWF 1:00- 1:50p,20,19,VRTL REMOTE
2021,Winter,Math 120A INTRO GROUP THEORY,44342,"WAN, D.",MWF 11:00-11:50,60,39,VRTL REMOTE
2021,Winter,Math 120A INTRO GROUP THEORY,44346,"PANTANO, A.",MWF 12:00-12:50p,60,57,VRTL REMOTE
2021,Winter,Math 120B INTRO RINGS/FIELDS,44350,"KRAMER-MILLER, J.",MWF 3:00- 3:50p,92,90,VRTL REMOTE
2021,Winter,Math 120B INTRO RINGS/FIELDS,44356,"KAPLAN, N.",MTuWThF 2:00- 2:50p,0,5,VRTL REMOTE
2021,Winter,Math 121A LINEAR ALGEBRA,44358,"FIGOTIN, A.",MWF 10:00-10:50,74,70,VRTL REMOTE
2021,Winter,Math 121B LINEAR ALGEBRA,44364,"ZHAO, M.",MWF 2:00- 2:50p,65,64,VRTL REMOTE
2021,Winter,Math 121B LINEAR ALGEBRA,44372,"DONALDSON, N.",MWF 1:00- 1:50p,65,49,VRTL REMOTE
2021,Winter,Math 130A PROBABILITY I,44378,"FISCHBACHER, C.",MWF 10:00-10:50,75,74,VRTL REMOTE
2021,Winter,Math 130A PROBABILITY I,44384,"FERBER, A.",MWF 1:00- 1:50p,75,47,VRTL REMOTE
2021,Winter,Math 130B PROBABILITY II,44390,"MA, A.",MWF 11:00-11:50,75,75,VRTL REMOTE
2021,Winter,Math 130B PROBABILITY II,44394,"FISCHBACHER, C.",MWF 12:00-12:50p,75,76,VRTL REMOTE
2021,Winter,Math 134A FIXED INCOME,44398,"LUDWIG, J.",MWF 11:00-11:50,46,45,VRTL REMOTE
2021,Winter,Math 134B FINANCL DERIVATIVES,44402,"ABRAMOVICH, P.",MWF 6:00- 6:50p,70,24,VRTL REMOTE
2021,Winter,Math 140A ELEMENTARY ANALYSIS,44408,"HEZARI, H.",MWF 9:00- 9:50,60,57,VRTL REMOTE
2021,Winter,Math 140A ELEMENTARY ANALYSIS,44414,"GE, L.",MWF 11:00-11:50,65,63,VRTL REMOTE
2021,Winter,Math 140B ELEMENTARY ANALYSIS,44420,"LI, S.",MWF 1:00- 1:50p,66,65,VRTL REMOTE
2021,Winter,Math 140B ELEMENTARY ANALYSIS,44426,"LI, S.",MWF 10:00-10:50,73,68,VRTL REMOTE
2021,Winter,Math 140B ELEMENTARY ANALYSIS,44432,"GORODETSKI, A.",MWF 10:00-11:20 Tu 10:00-10:50,0,6,VRTL REMOTE VRTL REMOTE
2021,Winter,Math 140C ANALY SEV VARIABLES,44434,"YU, Y.",MWF 1:00- 1:50p,30,4,VRTL REMOTE
2021,Winter,Math 147 COMPLEX ANALYSIS,44438,"ZEMAN, M.",MWF 12:00-12:50p,80,69,VRTL REMOTE
2021,Winter,Math 162A INTRO DIFFRNTL GEOM,44444,"LU, Z.",MWF 12:00-12:50p,35,22,VRTL REMOTE
2021,Winter,Math 176 MATH OF FINANCE,44448,"KRONEWETTER, J.",TuTh 8:00- 9:20,165,70 / 184,VRTL REMOTE
2021,Winter,Math 180A NUMBER THEORY I,44458,"WALSBERG, E.",MWF 2:00- 2:50p,49,48,VRTL REMOTE
2021,Winter,Math 192 LRNG &TCHG SEC MATH,44462,"PANTANO, A.",M 3:00- 3:50p,25,7,VRTL REMOTE
2021,Winter,Math 192 LRNG &TCHG SEC MATH,44463,"PANTANO, A.",M 4:00- 4:50p,25,7,VRTL REMOTE
2021,Winter,Math 195W MATH WRITING,44468,"PELAYO, R.",MWF 10:00-10:50,20,19,ON LINE
2021,Winter,Math 195W MATH WRITING,44472,"PELAYO, R.",MWF 11:00-11:50,20,18,ON LINE
2021,Winter,Math 205B INTRO GRAD ANALYSIS,44586,"GORODETSKI, A. HARDIMAN, L.",MWF 10:00-11:20 Tu 10:00-10:50,20,7,VRTL REMOTE VRTL REMOTE
2021,Winter,Math 206B INTRO GRAD ALGEBRA,44588,"KAPLAN, N. SUTHERLAND, A.",MTuWThF 2:00- 2:50p,20,14,VRTL REMOTE
2021,Winter,Math 210B REAL ANALYSIS,44590,"GUIDOTTI, P.",MW 5:00- 6:20p,27,24,VRTL REMOTE
2021,Winter,Math 218B INTRO/MANIFOLD&GEOM,44594,"SCHOEN, R.",MWF 11:00-11:50,20,5,VRTL REMOTE
2021,Winter,Math 220B ANALYTIC FNCTN THRY,44596,"FIGOTIN, A.",MWF 9:00- 9:50,30,12,VRTL REMOTE
2021,Winter,Math 222B COMPLX VAR &GEOMTRY,44600,"ZHANG, X.",MW 9:00-10:20,20,10,VRTL REMOTE
2021,Winter,Math 225B INT NUM AN SCI COMP,44602,"LOWENGRUB, J.",MWF 11:00-11:50,13,13,VRTL REMOTE
2021,Winter,Math 227B MATH-COMP BIOLOGY,44604,"NIE, Q.",MWF 11:00-11:50,30,16,VRTL REMOTE
2021,Winter,Math 233B ALGEBRAIC GEOMETRY,44610,"BARANOVSKY, V.",MWF 12:00-12:50p,20,16,VRTL REMOTE
2021,Winter,Math 234B TOPICS IN ALGEBRA,44612,"REYES, M.",TuTh 2:00- 3:20p,30,13,VRTL REMOTE
2021,Winter,Math 240B DIFFERENTIAL GEOM,44613,"STREETS, J.",MWF 1:00- 1:50p,20,10,VRTL REMOTE
2021,Winter,Math 245B TOPICS IN DIFF GEOM,44614,"TSENG, L.",MWF 12:00-12:50p,20,5,VRTL REMOTE
2021,Winter,Math 250B ALGEBRAIC TOPOLOGY,44616,"VIACLOVSKY, J.",MW 2:00- 3:20p,18,7,VRTL REMOTE
2021,Winter,Math 260B FUNCTIONAL ANALYSIS,44618,"KLEIN, A.",Tu 12:30- 1:50p W 5:00- 6:20p,15,7,VRTL REMOTE VRTL REMOTE
2021,Winter,Math 271B STOCHASTIC PROCESS,44620,"SOLNA, K.",MW 9:30-10:50,20,6,VRTL REMOTE
2021,Winter,Math 274 TOPCS IN PROBABILTY,44621,"FERBER, A.",MWF 2:00- 2:50p,30,5,VRTL REMOTE
2021,Winter,Math 282B MODEL THEORY,44622,"GOLDBRING, I.",MWF 9:00- 9:50,13,5,VRTL REMOTE
2021,Winter,Math 290B METH IN APPLD MATH,44624,"YU, Y.",MW 12:00-12:50p Th 12:00-12:50p,13,7,VRTL REMOTE VRTL REMOTE
2021,Winter,Math 295B PARTIAL DIFF EQNS,44626,"KRUPCHYK, K.",MWF 11:00-11:50,20,15,VRTL REMOTE
2021,Winter,Math 296 TOPICS IN PDE,44628,"MOONEY, C.",MW 9:30-10:50,20,6,VRTL REMOTE
2021,Spring,Math 2A CALCULUS,44000,"YOUSSEFPOUR, H.",MWF 4:00- 4:50p,0,356,ON LINE
2021,Spring,Math 2B CALCULUS,44100,"LEHMAN, R.",MWF 4:00- 4:50p,0,470,ON LINE
2021,Spring,Math 2B CALCULUS,44111,"LEHMAN, R.",MWF 3:00- 3:50p,0,229,VRTL REMOTE
2021,Spring,Math 2D MULTIVAR CALCULUS,44200,"ZHANG, X.",MWF 10:00-10:50,290,242,VRTL REMOTE
2021,Spring,Math 2D MULTIVAR CALCULUS,44220,"ZHANG, X.",MWF 12:00-12:50p,290,221,VRTL REMOTE
2021,Spring,Math 2E MULTIVAR CALCULUS,44260,"HUBER, K.",MWF 10:00-10:50,200,192,VRTL REMOTE
2021,Spring,Math 2E MULTIVAR CALCULUS,44270,"HUBER, K.",MWF 2:00- 2:50p,200,159,VRTL REMOTE
2021,Spring,Math 3A INTRO LINEAR ALGBRA,44300,"GE, L.",MWF 2:00- 2:50p,120,120,VRTL REMOTE
2021,Spring,Math 3A INTRO LINEAR ALGBRA,44310,"NIE, Q.",MWF 12:00-12:50p,120,88,VRTL REMOTE
2021,Spring,Math 3A INTRO LINEAR ALGBRA,44340,"GE, L.",MWF 8:00- 8:50,120,119,VRTL REMOTE
2021,Spring,Math 3A INTRO LINEAR ALGBRA,44350,"WALSBERG, E.",MWF 10:00-10:50,120,54,VRTL REMOTE
2021,Spring,Math 3A INTRO LINEAR ALGBRA,44360,"CANG, Z.",MWF 11:00-11:50,120,116,VRTL REMOTE
2021,Spring,Math 3D ELEM DIFF EQUATIONS,44385,"KRONEWETTER, J.",MWF 1:00- 1:50p,130,130,VRTL REMOTE
2021,Spring,Math 3D ELEM DIFF EQUATIONS,44390,"KRONEWETTER, J.",MWF 3:00- 3:50p,130,130,VRTL REMOTE
2021,Spring,Math 5A CALCULUS LIFE SCIEN,44550,"ENCISO RUIZ, G.",MWF 3:00- 3:50p,325,306,ON LINE
2021,Spring,Math 5B CALCULUS LIFE SCIEN,44560,"PELAYO, R.",MWF 3:00- 3:50p,260,257,ON LINE
2021,Spring,Math 8 FUNCTIONS &MODELING,44580,"KRONEWETTER, J.",MWF 2:00- 2:50p,46,45,VRTL REMOTE
2021,Spring,Math 9 INTRO PROG NUM ANLY,44590,"GUO, R.",MWF 4:00- 4:50p,65,62,ON LINE
2021,Spring,Math 9 INTRO PROG NUM ANLY,44600,"WANG, Y.",MWF 10:00-10:50,65,63,VRTL REMOTE
2021,Spring,Math 10 INTRO PROG DATA SCI,44620,"ZHOU, P.",MWF 12:00-12:50p,65,63,ON LINE
2021,Spring,Math 13 INTRO ABSTRACT MATH,44660,"ZEMAN, M.",MWF 1:00- 1:50p,60,52,VRTL REMOTE
2021,Spring,Math 13 INTRO ABSTRACT MATH,44667,"ZEMAN, M.",MWF 3:00- 3:50p,60,44,VRTL REMOTE
2021,Spring,Math 107 NUMERICAL DIFF EQNS,44700,"WALSBERG, E.",MWF 1:00- 1:50p,35,29,VRTL REMOTE
2021,Spring,Math 110B OPTIMIZATION II,44715,"XIN, J.",MWF 9:00- 9:50,60,55,VRTL REMOTE
2021,Spring,Math 115 MATH MODELING,44740,"YOUSSEFPOUR, H.",MWF 9:00- 9:50,0,45,VRTL REMOTE
